"Jaar indiening","Project Besluit VVO Type","Gebouw Functie kort","Handeling","[Project Indiening Datum.autoCalendar.Quarter]","Aantal projecten","Aantal gebouwen","Aantal gebouwen (met gebouwinfo)","Aantal wooneenheden","Aantal (studenten)kamers","Nuttige woonoppervlakte (m²)","Nuttige oppervlakte kamerwoningen (m²)","Bovengronds nuttige oppervlakte (m²)","Bovengronds grond oppervlakte (m²)","Gesloopte oppervlakte (m²)","Gesloopte volume (m³)"
"2021","RVVB","meergezinswoning","Verbouwen of hergebruik","Q1","5","5","5","19","0","1.339,75","0","1.824,00","838,50","0,00","0,00"
"2021","RVVB","meergezinswoning","Verbouwen of hergebruik","Q3","3","3","3","17","0","1.412,29","0","1.781,29","560,27","0,00","0,00"
"2021","Vlaamse Overheid","eengezinswoning","Verbouwen of hergebruik","Q2","2","5","5","5","0","1.486,51","0","1.294,07","1.180,32","0,00","0,00"
"2021","RVVB","eengezinswoning","Verbouwen of hergebruik","Q1","9","9","9","8","0","1.517,47","0","1.660,41","1.483,27","0,00","0,00"
"2021","Gemeente","meergezins- en kamerwoning","Verbouwen of hergebruik","Q3","20","20","20","50","649","2.238,51","7.983","15.311,27","6.339,36","0,00","0,00"
"2021","RVVB","eengezinswoning","Verbouwen of hergebruik","Q4","10","11","11","11","0","2.861,08","0","2.774,93","2.274,03","0,00","0,00"
"2021","Gemeente","meergezins- en kamerwoning","Nieuwbouw","Q3","3","3","3","63","107","4.063,40","2.901","9.948,15","3.775,06","0,00","0,00"
"2021","Gemeente","meergezins- en kamerwoning","Verbouwen of hergebruik","Q4","27","27","27","88","318","4.175,96","7.472","14.794,09","5.120,21","0,00","0,00"
"2021","RVVB","eengezinswoning","Verbouwen of hergebruik","Q3","12","25","25","24","0","5.627,79","0","5.580,76","3.463,17","0,00","0,00"
"2021","Vlaamse Overheid","meergezinswoning","Nieuwbouw","Q4","1","1","1","90","0","5.967,22","0","12.823,00","4.491,00","0,00","0,00"
"2021","Gemeente","meergezins- en kamerwoning","Verbouwen of hergebruik","Q2","31","31","31","124","574","6.825,85","5.496","15.271,81","6.075,22","0,00","0,00"
"2021","RVVB","eengezinswoning","Nieuwbouw","Q2","16","54","54","54","0","7.170,68","0","8.966,91","6.205,17","0,00","0,00"
"2021","RVVB","eengezinswoning","Nieuwbouw","Q3","13","55","55","55","0","7.475,39","0","8.106,75","4.782,18","0,00","0,00"
"2021","Vlaamse Overheid","meergezinswoning","Nieuwbouw","Q1","1","11","11","88","0","8.437,40","0","34.749,90","4.033,30","0,00","0,00"
"2021","RVVB","meergezinswoning","Verbouwen of hergebruik","Q4","11","12","12","121","0","9.493,89","0","19.106,52","10.584,44","0,00","0,00"
"2021","RVVB","meergezinswoning","Nieuwbouw","Q1","9","13","13","103","0","10.347,99","0","14.844,50","7.416,11","0,00","0,00"
"2021","RVVB","eengezinswoning","Nieuwbouw","Q4","20","86","86","85","0","13.985,36","0","16.757,67","11.233,65","0,00","0,00"
"2021","Provincie","meergezinswoning","Verbouwen of hergebruik","Q3","49","51","51","167","0","14.147,72","0","19.745,17","13.898,14","0,00","0,00"
"2021","RVVB","meergezinswoning","Verbouwen of hergebruik","Q2","6","13","13","199","0","17.726,63","0","21.475,22","11.187,31","0,00","0,00"
"2021","Gemeente","meergezins- en kamerwoning","Verbouwen of hergebruik","Q1","34","35","35","171","579","17.772,99","8.584","22.947,37","9.026,68","0,00","0,00"
"2021","Provincie","eengezinswoning","Verbouwen of hergebruik","Q1","112","119","121","112","0","23.100,19","0","25.803,72","19.387,39","0,00","0,00"
"2021","Provincie","eengezinswoning","Verbouwen of hergebruik","Q3","84","148","148","137","0","24.383,09","0","28.899,33","18.580,31","0,00","0,00"
"2021","Provincie","eengezinswoning","Verbouwen of hergebruik","Q2","112","124","124","110","0","25.076,09","0","53.895,14","23.561,17","0,00","0,00"
"2021","Provincie","eengezinswoning","Verbouwen of hergebruik","Q4","146","147","148","124","0","26.350,70","0","78.111,97","30.159,36","0,00","0,00"
"2021","RVVB","meergezinswoning","Nieuwbouw","Q2","20","42","42","334","0","30.308,61","0","36.745,80","17.708,86","0,00","0,00"
"2021","Provincie","eengezinswoning","Nieuwbouw","Q2","110","216","216","210","0","42.013,25","0","39.821,79","24.393,95","0,00","0,00"
"2021","Provincie","meergezinswoning","Verbouwen of hergebruik","Q4","65","66","66","294","0","43.107,14","0","41.283,02","20.689,92","0,00","0,00"
"2021","Provincie","meergezinswoning","Verbouwen of hergebruik","Q1","61","64","64","423","0","44.871,81","0","67.202,49","30.111,34","0,00","0,00"
"2021","-","meergezinswoning","Verbouwen of hergebruik","Q3","167","172","172","593","0","57.640,27","0","93.974,55","39.343,50","0,00","0,00"
"2021","RVVB","meergezinswoning","Nieuwbouw","Q3","25","36","36","431","0","57.813,34","0","45.536,52","19.298,71","0,00","0,00"
"2021","Provincie","meergezinswoning","Verbouwen of hergebruik","Q2","64","67","68","313","0","61.700,14","0","33.262,81","13.795,98","0,00","0,00"
"2021","Provincie","eengezinswoning","Nieuwbouw","Q4","148","299","299","294","0","64.869,70","0","78.650,28","37.131,42","0,00","0,00"
"2021","Provincie","eengezinswoning","Nieuwbouw","Q3","105","342","342","339","0","74.473,44","0","57.872,31","81.369,58","0,00","0,00"
"2021","Provincie","eengezinswoning","Nieuwbouw","Q1","96","254","254","249","0","78.086,83","0","51.795,12","37.772,06","0,00","0,00"
"2021","Provincie","meergezinswoning","Nieuwbouw","Q1","72","76","76","598","0","84.369,54","0","69.497,02","28.208,70","0,00","0,00"
"2021","RVVB","meergezinswoning","Nieuwbouw","Q4","31","49","49","751","0","86.862,41","0","83.164,66","32.068,95","0,00","0,00"
"2021","Provincie","meergezinswoning","Nieuwbouw","Q3","81","104","104","987","0","118.675,85","0","102.118,86","56.785,39","0,00","0,00"
"2021","-","meergezinswoning","Verbouwen of hergebruik","Q2","195","206","206","970","0","122.634,33","0","155.318,09","60.517,52","0,00","0,00"
"2021","-","meergezinswoning","Verbouwen of hergebruik","Q1","221","234","234","1.016","0","124.740,79","0","197.172,29","68.856,30","0,00","0,00"
"2021","-","meergezinswoning","Verbouwen of hergebruik","Q4","197","204","204","1.381","0","137.636,93","0","187.423,33","89.062,43","0,00","0,00"
"2021","Provincie","meergezinswoning","Nieuwbouw","Q2","89","112","112","1.232","0","143.134,76","0","139.176,18","66.488,01","0,00","0,00"
"2021","-","eengezinswoning","Nieuwbouw","Q1","375","774","774","760","0","173.673,42","0","178.455,16","94.806,33","0,00","0,00"
"2025","-","-","Verbouwen of hergebruik","Q4","32","33","33","0","0","0,00","0","25.413,83","24.146,05","0,00","0,00"
"2025","Gemeente","-","Verbouwen of hergebruik","Q4","11","11","11","0","0","0,00","0","6.425,45","4.944,77","0,00","0,00"
"2025","-","-","Nieuwbouw","Q4","7","7","7","0","0","0,00","0","4.490,79","3.794,95","0,00","0,00"
"2025","Provincie","-","Sloop","Q4","4","14","14","0","0","0,00","0","0,00","0,00","13.274,38","96.988,93"
"2025","Provincie","-","-","Q4","1","4","0","0","0","0,00","0","0,00","0,00","0,00","0,00"
"2025","Gemeente","-","Nieuwbouw","Q4","1","1","1","0","0","0,00","0","794,60","469,37","0,00","0,00"
"2025","Vlaamse Overheid","-","Sloop","Q4","1","1","1","0","0","0,00","0","0,00","0,00","44,00","108,00"
"2025","Vlaamse Overheid","-","-","Q4","0","0","0","0","0","0,00","0","0,00","0,00","0,00","0,00"
"2025","Provincie","meergezins- en kamerwoning","Verbouwen of hergebruik","Q2","1","1","1","3","64","85,69","149","383,22","126,09","0,00","0,00"
"2025","-","meergezins- en kamerwoning","Nieuwbouw","Q1","1","1","1","4","55","183,74","1.376","2.019,00","472,00","0,00","0,00"
"2025","Vlaamse Overheid","eengezinswoning","Nieuwbouw","Q4","1","1","1","1","0","210,42","0","210,42","120,00","0,00","0,00"
"2025","Provincie","meergezins- en kamerwoning","Nieuwbouw","Q1","1","1","1","8","42","234,73","731","1.516,52","343,15","0,00","0,00"
"2025","Provincie","meergezins- en kamerwoning","Nieuwbouw","Q2","1","1","1","4","28","252,40","825","1.159,33","236,28","0,00","0,00"
"2025","Provincie","meergezins- en kamerwoning","Verbouwen of hergebruik","Q1","3","3","3","9","964","277,44","696","1.430,76","529,13","0,00","0,00"
"2025","-","meergezins- en kamerwoning","Verbouwen of hergebruik","Q1","6","6","6","8","41","398,89","2.848","3.509,06","1.961,31","0,00","0,00"
"2025","Gemeente","meergezins- en kamerwoning","Verbouwen of hergebruik","Q4","5","5","5","9","84","583,25","1.895","2.735,91","1.043,40","0,00","0,00"
"2025","Gemeente","meergezins- en kamerwoning","Nieuwbouw","Q2","3","3","3","8","53","617,20","1.409","2.196,46","677,65","0,00","0,00"
"2025","Provincie","meergezinswoning","Verbouwen of hergebruik","Q3","3","3","3","7","0","755,30","0","1.324,10","650,61","0,00","0,00"
"2025","-","meergezins- en kamerwoning","Nieuwbouw","Q3","2","2","2","11","104","897,93","2.615","3.849,97","1.298,41","0,00","0,00"
"2025","Gemeente","meergezins- en kamerwoning","Nieuwbouw","Q1","6","8","8","31","670","1.244,61","15.519","22.508,92","7.880,27","0,00","0,00"
"2025","Provincie","eengezinswoning","Nieuwbouw","Q3","7","7","7","7","0","1.354,32","0","1.394,50","1.043,34","0,00","0,00"
"2025","Provincie","eengezinswoning","Verbouwen of hergebruik","Q3","12","13","13","11","0","1.386,57","0","2.240,64","1.283,25","0,00","0,00"
"2025","-","meergezins- en kamerwoning","Verbouwen of hergebruik","Q2","6","6","6","39","122","1.538,38","5.470","8.401,08","2.905,26","0,00","0,00"
"2025","Gemeente","meergezins- en kamerwoning","Verbouwen of hergebruik","Q3","9","10","10","31","436","1.658,23","11.599","15.457,86","4.056,99","0,00","0,00"
"2025","-","meergezins- en kamerwoning","Verbouwen of hergebruik","Q3","8","8","8","43","103","1.837,40","2.690","6.404,12","2.059,72","0,00","0,00"
"2025","Gemeente","meergezins- en kamerwoning","Verbouwen of hergebruik","Q2","21","21","21","55","451","2.587,65","11.960","20.525,93","7.246,83","0,00","0,00"
"2025","Gemeente","meergezins- en kamerwoning","Verbouwen of hergebruik","Q1","11","11","11","53","134","2.621,47","4.366","57.536,12","4.523,69","0,00","0,00"
"2025","-","meergezins- en kamerwoning","Verbouwen of hergebruik","Q4","17","17","17","96","1.256","3.988,35","9.608","20.582,97","8.064,76","0,00","0,00"
"2025","-","meergezins- en kamerwoning","Nieuwbouw","Q4","5","6","6","149","292","8.254,45","7.869","19.738,22","5.465,74","0,00","0,00"
"2025","Provincie","eengezinswoning","Verbouwen of hergebruik","Q2","55","63","63","59","0","11.279,00","0","25.069,46","13.636,36","0,00","0,00"
"2025","Provincie","eengezinswoning","Nieuwbouw","Q1","66","94","94","94","0","16.810,37","0","17.150,31","10.578,86","0,00","0,00"
"2025","Provincie","meergezinswoning","Nieuwbouw","Q1","20","26","26","203","0","17.354,41","0","21.649,63","8.817,76","0,00","0,00"
"2025","Provincie","meergezinswoning","Verbouwen of hergebruik","Q1","48","49","49","183","0","17.634,64","0","21.517,34","8.938,61","0,00","0,00"
"2025","Provincie","eengezinswoning","Nieuwbouw","Q2","40","62","62","61","0","23.604,22","0","11.923,88","7.617,00","0,00","0,00"
"2025","Gemeente","meergezinswoning","Nieuwbouw","Q4","32","33","33","347","0","30.251,43","0","36.040,46","11.852,00","0,00","0,00"
"2025","Provincie","eengezinswoning","Verbouwen of hergebruik","Q1","118","172","172","159","0","32.203,20","0","44.490,30","32.540,74","0,00","0,00"
"2025","Provincie","meergezinswoning","Verbouwen of hergebruik","Q2","35","37","37","186","0","38.790,89","0","22.109,81","9.316,58","0,00","0,00"
"2025","Provincie","meergezinswoning","Nieuwbouw","Q2","14","16","16","114","0","46.008,45","0","214.898,79","4.791,42","0,00","0,00"
"2025","Gemeente","meergezinswoning","Verbouwen of hergebruik","Q4","147","150","150","1.024","0","84.448,93","0","225.541,00","49.648,47","0,00","0,00"
"2025","-","meergezinswoning","Verbouwen of hergebruik","Q2","186","194","194","966","0","95.349,14","0","143.818,02","62.012,24","0,00","0,00"
"2025","-","meergezinswoning","Nieuwbouw","Q1","78","105","105","994","0","98.183,98","0","99.344,07","36.424,18","0,00","0,00"
"2025","-","eengezinswoning","Nieuwbouw","Q2","291","611","611","604","0","104.503,57","0","122.698,25","70.393,33","0,00","0,00"
"2025","-","eengezinswoning","Nieuwbouw","Q1","235","401","401","395","0","120.300,48","0","107.408,16","51.333,13","0,00","0,00"
"2025","-","meergezinswoning","Verbouwen of hergebruik","Q1","205","221","221","1.287","0","121.933,28","0","174.439,88","77.631,50","0,00","0,00"
"2025","Gemeente","eengezinswoning","Nieuwbouw","Q4","532","751","751","746","0","134.962,66","0","141.328,19","91.111,14","0,00","0,00"
"2025","-","eengezinswoning","Verbouwen of hergebruik","Q2","686","744","744","680","0","136.212,58","0","159.267,02","122.583,92","0,00","0,00"
"2025","-","meergezinswoning","Verbouwen of hergebruik","Q3","291","305","306","1.733","0","151.384,78","0","247.844,07","105.814,82","0,00","0,00"
"2025","-","eengezinswoning","Verbouwen of hergebruik","Q1","648","693","693","635","0","160.440,34","0","166.372,68","108.544,81","0,00","0,00"
"2025","-","eengezinswoning","Nieuwbouw","Q3","588","1.293","1.293","1.280","0","217.062,95","0","224.562,28","148.519,96","0,00","0,00"
"2025","Gemeente","meergezinswoning","Nieuwbouw","Q1","239","271","271","2.189","0","231.103,37","0","330.513,84","447.501,63","0,00","0,00"
"2025","-","meergezinswoning","Nieuwbouw","Q2","125","180","180","2.167","0","234.014,47","0","238.931,48","83.896,17","0,00","0,00"
"2025","Gemeente","meergezinswoning","Verbouwen of hergebruik","Q3","481","508","508","2.394","0","245.202,69","0","342.876,08","133.082,10","0,00","0,00"
"2025","-","eengezinswoning","Verbouwen of hergebruik","Q3","1.054","1.200","1.200","1.110","0","250.662,47","0","262.449,37","652.616,03","0,00","0,00"
"2025","Gemeente","meergezinswoning","Verbouwen of hergebruik","Q2","587","628","628","2.890","0","279.573,34","0","430.065,05","180.073,98","0,00","0,00"
"2025","Gemeente","meergezinswoning","Nieuwbouw","Q3","243","327","327","3.247","0","291.868,14","0","423.947,72","128.831,60","0,00","0,00"
"2025","-","meergezinswoning","Verbouwen of hergebruik","Q4","629","675","675","3.458","0","320.112,90","0","469.501,70","184.501,36","0,00","0,00"
"2025","Gemeente","eengezinswoning","Verbouwen of hergebruik","Q4","1.314","1.370","1.370","1.315","0","320.419,21","0","265.387,80","199.774,76","0,00","0,00"
"2025","Gemeente","meergezinswoning","Verbouwen of hergebruik","Q1","492","510","510","2.720","0","329.375,50","0","428.902,55","171.521,13","0,00","0,00"
"2025","-","meergezinswoning","Nieuwbouw","Q3","244","350","350","4.116","0","386.961,37","0","453.250,69","157.313,06","0,00","0,00"
"2025","Gemeente","meergezinswoning","Nieuwbouw","Q2","357","449","449","4.584","0","425.527,60","0","510.673,18","191.428,31","0,00","0,00"
"2025","Gemeente","eengezinswoning","Nieuwbouw","Q3","1.852","2.767","2.767","2.731","0","506.139,26","0","614.559,06","369.347,62","0,00","0,00"
"2025","Gemeente","eengezinswoning","Nieuwbouw","Q2","2.161","3.353","3.353","3.321","0","629.067,31","0","663.795,40","397.755,12","0,00","0,00"
"2025","Gemeente","eengezinswoning","Nieuwbouw","Q1","1.762","2.862","2.862","2.832","0","633.455,10","0","682.262,71","374.182,02","0,00","0,00"
"2025","-","meergezinswoning","Nieuwbouw","Q4","528","697","697","6.794","0","634.796,43","0","877.947,85","288.935,78","0,00","0,00"
"2025","Gemeente","eengezinswoning","Verbouwen of hergebruik","Q3","3.343","3.696","3.696","3.496","0","700.938,86","0","1.114.839,45","536.429,38","0,00","0,00"
"2025","-","eengezinswoning","Nieuwbouw","Q4","2.229","4.156","4.156","4.115","0","713.863,60","0","739.067,78","462.157,57","0,00","0,00"
"2025","-","eengezinswoning","Verbouwen of hergebruik","Q4","3.588","4.000","4.003","3.794","0","795.261,76","0","879.184,49","612.458,42","0,00","0,00"
"2025","Gemeente","eengezinswoning","Verbouwen of hergebruik","Q2","3.880","4.264","4.265","4.076","0","854.062,58","0","857.728,70","626.104,44","0,00","0,00"
"2025","Gemeente","eengezinswoning","Verbouwen of hergebruik","Q1","3.586","3.833","3.833","3.637","0","998.562,46","0","827.470,29","546.222,95","0,00","0,00"
"2026","-","kamerwoning","Verbouwen of hergebruik","Q1","13","18","18","0","389","0,00","14.531","18.443,33","6.590,23","0,00","0,00"
"2026","-","kamerwoning","Nieuwbouw","Q1","2","2","2","0","32","0,00","873","873,41","365,12","0,00","0,00"
"2026","-","eengezins- en kamerwoning","Verbouwen of hergebruik","Q1","7","7","7","0","27","0,00","785","2.013,00","1.118,07","0,00","0,00"
"2026","Gemeente","meergezinswoning","Verbouwen of hergebruik","Q1","2","2","2","0","0","0,00","0","0,00","0,00","0,00","0,00"
"2026","-","-","-","Q1","655","787","0","0","0","0,00","0","0,00","0,00","0,00","0,00"
"2026","-","-","Sloop","Q1","614","1.024","1.024","0","0","0,00","0","0,00","0,00","236.584,10","1.145.634,21"
"2026","Gemeente","-","-","Q1","53","55","0","0","0","0,00","0","0,00","0,00","0,00","0,00"
"2026","Gemeente","-","Sloop","Q1","7","8","8","0","0","0,00","0","0,00","0,00","293,46","1.313,40"
"2026","-","-","Verbouwen of hergebruik","Q1","7","7","7","0","0","0,00","0","1.401,92","935,93","0,00","0,00"
"2026","-","-","Nieuwbouw","Q1","4","4","4","0","0","0,00","0","5.514,36","5.440,95","0,00","0,00"
"2026","Gemeente","eengezinswoning","Nieuwbouw","Q1","1","4","4","4","0","642,77","0","642,77","290,05","0,00","0,00"
"2026","-","meergezins- en kamerwoning","Verbouwen of hergebruik","Q1","7","7","7","19","208","1.422,68","6.928","10.175,42","2.724,85","0,00","0,00"
"2026","Gemeente","eengezinswoning","Verbouwen of hergebruik","Q1","26","26","26","23","0","4.416,71","0","5.853,71","3.710,52","0,00","0,00"
"2026","-","meergezinswoning","Verbouwen of hergebruik","Q1","196","203","203","814","0","83.806,04","0","118.346,50","54.062,13","0,00","0,00"
"2026","-","meergezinswoning","Nieuwbouw","Q1","95","135","135","1.378","0","119.385,59","0","139.272,41","53.081,61","0,00","0,00"
"2026","-","eengezinswoning","Nieuwbouw","Q1","509","860","860","846","0","148.483,17","0","155.183,27","94.952,37","0,00","0,00"
"2026","-","eengezinswoning","Verbouwen of hergebruik","Q1","1.128","1.213","1.214","1.141","0","220.819,75","0","246.453,21","173.352,03","0,00","0,00"
